Series ID,Year,Period,Label,Value
CUUR0000SEFC,2018,M08,2018 Aug,307.298
CUUR0000SEFC,2018,M09,2018 Sep,304.366
CUUR0000SEFC,2018,M10,2018 Oct,300.588
CUUR0000SEFC,2018,M11,2018 Nov,300.666
CUUR0000SEFC,2018,M12,2018 Dec,299.352
CUUR0000SEFC,2019,M01,2019 Jan,301.930
CUUR0000SEFC,2019,M02,2019 Feb,302.155
CUUR0000SEFC,2019,M03,2019 Mar,304.659
CUUR0000SEFC,2019,M04,2019 Apr,306.389
CUUR0000SEFC,2019,M05,2019 May,309.092
CUUR0000SEFC,2019,M06,2019 Jun,308.185
CUUR0000SEFC,2019,M07,2019 Jul,309.866
CUUR0000SEFC,2019,M08,2019 Aug,308.120
CUUR0000SEFC,2019,M09,2019 Sep,307.493
CUUR0000SEFC,2019,M10,2019 Oct,308.032
CUUR0000SEFC,2019,M11,2019 Nov,308.601
CUUR0000SEFC,2019,M12,2019 Dec,313.818
CUUR0000SEFC,2020,M01,2020 Jan,313.610
CUUR0000SEFC,2020,M02,2020 Feb,314.232
CUUR0000SEFC,2020,M03,2020 Mar,316.270
CUUR0000SEFC,2020,M04,2020 Apr,329.503
