Series ID,Year,Period,Label,Value
CUUR0000SEFF,2018,M08,2018 Aug,232.327
CUUR0000SEFF,2018,M09,2018 Sep,230.108
CUUR0000SEFF,2018,M10,2018 Oct,231.500
CUUR0000SEFF,2018,M11,2018 Nov,230.461
CUUR0000SEFF,2018,M12,2018 Dec,230.602
CUUR0000SEFF,2019,M01,2019 Jan,230.124
CUUR0000SEFF,2019,M02,2019 Feb,232.813
CUUR0000SEFF,2019,M03,2019 Mar,230.655
CUUR0000SEFF,2019,M04,2019 Apr,232.401
CUUR0000SEFF,2019,M05,2019 May,232.053
CUUR0000SEFF,2019,M06,2019 Jun,232.471
CUUR0000SEFF,2019,M07,2019 Jul,230.398
CUUR0000SEFF,2019,M08,2019 Aug,230.637
CUUR0000SEFF,2019,M09,2019 Sep,229.692
CUUR0000SEFF,2019,M10,2019 Oct,231.472
CUUR0000SEFF,2019,M11,2019 Nov,230.686
CUUR0000SEFF,2019,M12,2019 Dec,234.502
CUUR0000SEFF,2020,M01,2020 Jan,231.801
CUUR0000SEFF,2020,M02,2020 Feb,232.820
CUUR0000SEFF,2020,M03,2020 Mar,235.803
CUUR0000SEFF,2020,M04,2020 Apr,246.991
